filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general
cert.pem,C:\Apps\Production\VisualStudioCleanup\VisualStudioCleanup\bak,.pem,84543,1694905679,dev_injector,secret_injection,0,0,1,1
03-41646-CV0.docx,Z:\HR\Recruiting\Reqs\2023,.docx,104857,1580987572,maria60,govdoc_real,0,0,0,0
taxa.go,C:\Users\zhangcarlos\source\repos\ncbiutils,.go,5076,1676959035,zhangcarlos,github_real,1,0,0,1
0710114 Docket No 9324 Whole Foods Part 3 Complaint.pdf,Z:\HR\Payroll\Cycles\2024\Docket,.pdf,83886,1656088920,patricia94,govdoc_real,0,0,0,0
MJK_05162001_2-01cv90_Rodriguez_v_Ellis.pdf,Z:\HR\Recruiting\Reqs\2023\Rodriguez\Rodriguez,.pdf,41943,1463068616,nholmes,govdoc_real,0,0,0,0
config.json,\\wsl$\Ubuntu\home\admin\auth-service,.json,1344,1702971701,dev_injector,secret_injection,0,0,1,1
users.sql,C:\Work\Projects\mlr-org.github.io\_posts,.sql,15883,1709002896,dev_injector,secret_injection,0,0,1,1
BudgetSprattSubstitute.docx,Z:\Finance\General_Ledger\2024\Docx,.docx,31457,1584542812,jennifer26,govdoc_real,0,0,0,0
data.sqlite,D:\Websites\nl3\public_html\lib\subject,.sqlite,128073,1704260800,dev_injector,secret_injection,0,0,1,1
RSC Budget Options 2023.docx,C:\Users\ochoamatthew\OneDrive - Corp\Finance\Reporting\Options\Options,.docx,262144,1600451570,ochoamatthew,govdoc_real,0,0,0,0
BalanceTest.php,C:\Users\rebecca66\Downloads\balance-master\module\Balance\test\BalanceTest\Form\Search,.php,397,1734068034,rebecca66,github_real,1,0,0,1
GiriCV.docx,Z:\HR\Recruiting\Reqs\2024,.docx,41943,1564583018,vchase,govdoc_real,0,0,0,0
ListLoadBalancerRulesResponseTest.java,C:\Users\elizabeth78\source\repos\jclouds-aliyun\apis\cloudstack\src\test\java\org\jclouds\cloudstack\parse,.java,2269,1677623700,elizabeth78,github_real,1,0,0,1
TeLspNlriParser.java,C:\Users\admin\Documents\Audit_Logs\Scripts\bgp\linkstate\src\main\java\org\opendaylight\protocol\bgp\linkstate\nlri,.java,8515,1733164000,admin,github_real,1,0,0,1
web.config,C:\Users\beltrandoris\Documents\GitHub\config,.config,1928,1710477876,dev_injector,secret_injection,0,0,1,1
FINAL Tax Reform Hearing Pamphlet 4-14.doc,C:\Users\ryanjohnson\OneDrive - Corp\Personal\Pamphlet,.doc,104857,1681222692,ryanjohnson,govdoc_real,1,0,0,1
CV360.doc,Z:\HR\Recruiting\Reqs\2023,.doc,41943,1575553578,deanna44,govdoc_real,0,0,0,0
backup.sql,C:\Users\jameshuerta\AppData\Local\Temp\git\volcanomapping.github.io\_posts\volcanoes,.sql,41238,1719696429,dev_injector,secret_injection,0,0,1,1
client.key,C:\Users\montoyaantonio\Documents\GitHub\adapt-master-module-v2\src\components\adapt-contrib-textInput\dump,.key,1405,1698612643,dev_injector,secret_injection,0,0,1,1
GZS_0152005_2-03cv134_USA_v_JMG_EXCAVATING.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,10485,1577972776,eday,govdoc_real,0,0,0,0
settings.json,\\wsl$\Ubuntu\home\runner\auth-service,.json,724,1698002723,dev_injector,secret_injection,0,0,1,1
aws_credentials,C:\Users\vblevins\Dev\JSImageDownloader\backup,,126775,1716843620,dev_injector,secret_injection,0,0,1,1
hibernate.cfg.xml,C:\Work\Projects\NiL.JS\NetCoreTestApp\config,.xml,2302,1699241377,dev_injector,secret_injection,0,0,1,1
Libraries.SyntaxHighLighter.js,C:\Users\qrocha\Desktop\Coding\BotanJS-SyntaxHighlighter\externs,.js,1183,1709042646,qrocha,github_real,1,0,0,1
database.json,C:\Users\stephaniehill\AppData\Local\config,.json,1065,1712261550,dev_injector,secret_injection,0,0,1,1
dump.sql,C:\Users\nicole33\source\repos\jenadin-test\tests\_data,.sql,5673,1696734717,nicole33,github_real,0,0,1,1
TomBrownResume.docx,C:\Users\maria60\Documents\HR\Talent_Acquisition\Candidates\Tombrownresume,.docx,20971,1709057694,maria60,govdoc_real,0,1,0,1
settings.py,C:\Users\joyceperez\AppData\Local,.py,3740,1699695798,dev_injector,secret_injection,0,0,1,1
SE Tax Deduction Talking Points.docx,C:\Users\rgeorge\Desktop\Expenses\Receipts_Scanned,.docx,62914,1708683662,rgeorge,govdoc_real,1,0,0,1
production_db.sql,C:\Users\martincourtney\Dev\LinkurApp\y\google-cloud-sdk\platform\gsutil\third_party\boto\boto\manage\old,.sql,25289,1717919441,dev_injector,secret_injection,0,0,1,1
default_wallet,D:\Build_Artifacts\My-H5\v9.4\javascript\demo1\backup,,104100,1705560380,dev_injector,secret_injection,0,0,1,1
Tax Return Guidance.docx,C:\Users\david97\OneDrive - Corp\Personal\Guidance,.docx,20971,1601050336,david97,govdoc_real,0,0,0,0
BlueBalance.php,C:\Users\qbrown\AppData\Local\Packages\Canonical\rootfs\home\qbrown\PHPExiftool\lib\PHPExiftool\Driver\Tag\IFD0,.php,780,1707909867,qbrown,github_real,1,0,0,1
id_rsa,C:\GitLab-Runner\builds\332578\football-pool\admin,,148592,1726569946,dev_injector,secret_injection,0,0,1,1
config.js,\\wsl$\Ubuntu\home\dev\api,.js,1645,1701055130,dev_injector,secret_injection,0,0,1,1
default_wallet,C:\Users\ricardo83\Documents\GitHub\locadora-jpa-web\src\main\java\io\github\jass2125\locadora\jpa,,70478,1704350789,dev_injector,secret_injection,0,0,1,1
CACO_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2024,.pdf,241172,1670334354,goodjeffrey,govdoc_real,0,0,0,0
SwitchLabelSyntax.cs,C:\Users\ariel00\Documents\GitHub\CSharpSyntax\CSharpSyntax\Generated,.cs,1355,1700593021,ariel00,github_real,1,0,0,1
CV 96-1794.3.docx,Z:\HR\Recruiting\Reqs\2023,.docx,325058,1520090632,heatherjones,govdoc_real,0,0,0,0
id_ecdsa,C:\Program Files\Enterprise Apps\aws-sdk-cpp\aws-cpp-sdk-elasticloadbalancing\source\model\misc,,83340,1721581206,dev_injector,secret_injection,0,0,1,1
nuget.config,C:\Users\elizabethhill\Dev\BasicBlog,.config,2795,1700059275,dev_injector,secret_injection,0,0,1,1
AdminPageFramework_TaxonomyField_View.php,C:\Jenkins\workspace\NoOn1_Build\wp-content\plugins\seamless-donations\library\apf\factory\AdminPageFramework_TaxonomyField,.php,2360,1703020592,gitlab_runner,github_real,1,0,0,1
keystore.jks,C:\Users\cloud_user\Dev\yf-app\source\src\cn\eoe\app\https\bak,.jks,52304,1690732598,dev_injector,secret_injection,0,0,1,1
data.sqlite,C:\Users\maryfrederick\Downloads\com.tilab.jade.chat-master\com.tilab.jade.chat.onto\src\chat\ontology\dump,.sqlite,85093,1726527198,dev_injector,secret_injection,0,0,1,1
wp-config.php,C:\Users\francopaula\AppData\Local,.php,3549,1711285995,dev_injector,secret_injection,0,0,1,1
kubeconfig.yaml,C:\Users\devops\AppData\Local,.yaml,1082,1735676634,dev_injector,secret_injection,0,0,1,1
auth.json,C:\Users\scottwright\Documents\GitHub\config,.json,2600,1728307311,dev_injector,secret_injection,0,0,1,1
94-3085.cvr.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,20971,1666459506,ybrown,govdoc_real,0,0,0,0
TRECVID_2008_FINAL2sg.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,1887436,1701334436,emily49,govdoc_real,0,1,0,1
cavise fabian interview.docx,Z:\HR\Recruiting\Reqs\2023\Fabian,.docx,83886,1684504096,nholmes,govdoc_real,0,1,0,1
cert.pem,C:\Users\nicole33\AppData\Local\Packages\Canonical\rootfs\home\nicole33\mixerp\docs\api,.pem,40226,1705774117,dev_injector,secret_injection,0,0,1,1
dump.sql,C:\Users\azure_agent\Desktop\Coding\elasticsearch-net\src\Tests\Nest.Tests.Unit\Search\Query\Singles\bak,.sql,15687,1702511948,dev_injector,secret_injection,0,0,1,1
badsyntax_future5.py,C:\Python312\Lib\test,.py,196,1603595248,jo,system_noise,0,0,0,0
SyntaxKindEqualityComparer.cs,C:\Users\joycecampbell\Documents\GitHub\roslyn\src\Compilers\CSharp\Portable\Syntax,.cs,1204,1685107019,joycecampbell,github_real,1,0,0,1
Muller_CV_2005.pdf,Z:\HR\Recruiting\Reqs\2024\Muller,.pdf,31457,1602076306,david97,govdoc_real,0,0,0,0
access_keys.csv,C:\Users\stephengonzalez\Dev\new-cdnjs\ajax\libs\flot\0.8.0,.csv,99101,1694721635,dev_injector,secret_injection,0,0,1,1
badsyntax_nocaret.py,C:\Python312\Lib\test,.py,35,1603595250,charlie,system_noise,0,0,0,0
tax100803.dvi,C:\Users\scottjonathan\OneDrive - Corp\Personal,.dvi,398458,1542120154,scottjonathan,govdoc_real,0,0,0,0
application.yml,C:\Work\Projects\data-tables\src\config,.yml,3854,1733915679,dev_injector,secret_injection,0,0,1,1
test_e_invoice_request_log.py,C:\Users\cfrazier\Desktop\Coding\erpnext\erpnext\regional\doctype\e_invoice_request_log,.py,241,1719242567,cfrazier,github_real,1,0,0,1
CalculateTax.java,\\wsl$\Ubuntu\home\christopher28\projects\TaxesCalculator\src\main\java\ru\evgenyhodz,.java,12092,1712698846,christopher28,github_real,1,0,0,1
config.yml,C:\Users\twilson\Dev\arashi,.yml,1337,1727584046,dev_injector,secret_injection,0,0,1,1
01-1397etal.cvr.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,41943,1666459504,awilliams,govdoc_real,0,0,0,0
resume-9-1-04.doc,Z:\HR\Recruiting\Reqs\2024,.doc,31457,1608976860,moniquecarter,govdoc_real,0,0,0,0
Corporate Tax Reform.doc,Z:\Accounting\AP\Invoices\2025\Corporate,.doc,146800,1615559886,david97,govdoc_real,0,0,0,0
settings.py,C:\Users\lopezangela\AppData\Local,.py,1193,1732614346,dev_injector,secret_injection,0,0,1,1
05-11287-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,20971,1633080852,qsteele,govdoc_real,0,0,0,0
hibernate.cfg.xml,C:\Users\olittle\source\repos,.xml,949,1725577864,dev_injector,secret_injection,0,0,1,1
EmployeeWebSocketHandler.java,C:\Work\Projects\UsefulUtils\projects\tutorials-master\tutorials-master\spring-5-reactive-security\src\main\java\com\baeldung\webflux,.java,1272,1732108803,rothronald,github_real,0,1,0,1
Summary of Tax Title to Highway bill.docx,C:\Users\douglas69\Desktop\Expenses\Receipts_Scanned\Title,.docx,115343,1694877680,douglas69,govdoc_real,1,0,0,1
DBH_01102003_2-03cv12_GILPATRICK_V_LEWISTON.pdf,Z:\HR\Recruiting\Reqs\2025\Gilpatrick,.pdf,10485,1515258332,jason47,govdoc_real,0,0,0,0
config.php,C:\Work\Projects\DToolsZ\DToolsZ\config,.php,235,1732334022,dev_injector,secret_injection,0,0,1,1
hibernate.cfg.xml,C:\Program Files\Enterprise Apps\git_code\src\config,.xml,337,1710772882,dev_injector,secret_injection,0,0,1,1
B.2 Brief_description_of_discard_estimation_NBR2005.docx,Z:\HR\Recruiting\Reqs\2024\Discard\Docx,.docx,241172,1666268624,patriciawalsh,govdoc_real,0,0,0,0
dan_lecture3.5.key,Z:\IT\Security\Audits\2023,.key,2789212,1658433100,butlerlarry,govdoc_real,0,0,0,0
04-20667-CV0.docx,Z:\HR\Recruiting\Reqs\2024,.docx,125829,1628703400,patricia94,govdoc_real,0,0,0,0
azure_profile.json,D:\Websites\shade_app\public_html\apis\raw\005_raw,.json,27471,1698486159,dev_injector,secret_injection,0,0,1,1
"Schwab v Philip Morris, et al, No. 04-CV-1945 Mem & Order.docx",Z:\HR\Recruiting\Reqs\2023\Order\Schwab,.docx,1268776,1642518350,susancastaneda,govdoc_real,0,0,0,0
LinkedInEmployeeCountRange.java,C:\Users\vfields\Documents\GitHub\SocialMediaCrawler\src\edu\hm\cs\smc\channels\linkedin\models,.java,482,1698511271,vfields,github_real,0,1,0,1
keystore.jks,C:\Users\ecain\AppData\Local\Temp\git\Impala\thirdparty\hbase-1.1.1.2.3.0.0-2557\docs\xref\org\apache\hadoop\hbase\backup,.jks,63049,1694950706,dev_injector,secret_injection,0,0,1,1
RSyntaxUtilities.java,\\wsl$\Ubuntu\home\johngarcia\projects\finereport-design\designer_base\src\com\fr\design\gui\syntax\ui\rsyntaxtextarea,.java,42360,1676692035,johngarcia,github_real,1,0,0,1
032007DCVotingRightsSN.doc,Z:\HR\Recruiting\Reqs\2025,.doc,136314,1697024318,pbarajas,govdoc_real,0,1,0,1
config.js,C:\Users\natalie28\Downloads\service-master,.js,3045,1723785561,dev_injector,secret_injection,0,0,1,1
badsyntax_future4.py,C:\Python312\Lib\test,.py,163,1603595246,charlie,system_noise,0,0,0,0
EmployeeDepartment.java,C:\Work\Projects\random-jpa\src\test\java\com\github\kuros\random\jpa\testUtil\entity,.java,1656,1704319039,bgonzales,github_real,0,1,0,1
CompsALL.xlsx,Z:\HR\Payroll\Cycles\2023,.xlsx,20971,1707986098,umyers,govdoc_real,1,0,0,1
key.pem,\\wsl$\Ubuntu\home\devops\projects\Myshelter\TestData,.pem,32934,1735016303,dev_injector,secret_injection,0,0,1,1
MJK_10232002_2-02cv059_Burbank_v_Davis.pdf,Z:\HR\Recruiting\Reqs\2024,.pdf,62914,1508409734,larsenbrian,govdoc_real,0,0,0,0
database.json,C:\Users\zporter\Documents\GitHub,.json,2658,1707625025,dev_injector,secret_injection,0,0,1,1
MJK_05062004_1-32cv132_Alexandre_v_Cogge.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,41943,1556960358,douglas69,govdoc_real,0,0,0,0
badsyntax_future8.py,C:\Python312\Lib\test,.py,131,1603595250,jo,system_noise,0,0,0,0
ormconfig.js,C:\Users\rothronald\Desktop\Code_Review,.js,660,1693549980,dev_injector,secret_injection,0,0,1,1
06-20856-CV0.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,262144,1647352118,collinsvirginia,govdoc_real,0,0,0,0
kubeconfig.yaml,\\wsl$\Ubuntu\home\dev\auth-service,.yaml,2417,1708937342,dev_injector,secret_injection,0,0,1,1
iucrcompcomm_nov2006.pdf,Z:\HR\Payroll\Cycles\2024\Iucrcompcomm,.pdf,104857,1656011282,dalebutler,govdoc_real,0,0,0,0
DOJ balance sheet.xls,C:\Users\nrodriguez\OneDrive - Corp\Finance\Reporting,.xls,20971,1489228156,nrodriguez,govdoc_real,0,0,0,0
"Jacobowski, Daniel G. Resume BACKGROUND.docx",Z:\HR\Recruiting\Reqs\2024\Resume,.docx,10485,1644391994,jason47,govdoc_real,0,0,0,0
R2 final quexinterviewerrefman.pdf,Z:\HR\Recruiting\Reqs\2024\Final,.pdf,73400,1486121316,patriciamiranda,govdoc_real,0,0,0,0
users.sql,\\wsl$\Debian\home\debrawilson\git\NetsuiteEnvironmentViewer\NetsuiteEnvironmentViewer\windowsFormClients,.sql,127879,1727721691,dev_injector,secret_injection,0,0,1,1
NCBITaxResult.java,C:\Users\root\OneDrive - Corp\Backups\Code\ddi-annotation\src\main\java\uk\ac\ebi\ddi\extservices\entrez\ncbiresult,.java,974,1721159545,root,github_real,1,0,0,1
privkey.pem,C:\Program Files\Enterprise Apps\IoCsharp\myOC-WebApp\myOC-WebApp\Controllers,.pem,41870,1707939683,dev_injector,secret_injection,0,0,1,1
To Forecast or Not.docx,C:\Users\melissa84\Documents\Sales\Proposals\Stark,.docx,220200,1611167848,melissa84,govdoc_real,0,0,0,0
data.sqlite,C:\Program Files\Enterprise Apps\MT5-Liquidity-Indicator\Source\MT5LiquidityIndicator\MT5LiquidityIndicator.Net\Settings\old,.sqlite,81042,1705765886,dev_injector,secret_injection,0,0,1,1
3.3 - Manuel Simplifie Procedures Gestion Budgetaire.docx,Z:\Finance\General_Ledger\2025\Procedures,.docx,356515,1671102400,xclark,govdoc_real,0,0,0,0
privkey.pem,C:\Users\ernest14\source\repos\strac\vendor\plugins\ar-extensions-0.7.0a\tests\models,.pem,39956,1694275264,dev_injector,secret_injection,0,0,1,1
certificate.p12,C:\Users\ariel00\Documents\GitHub\portfol.io\app\util,.p12,143749,1719860081,dev_injector,secret_injection,0,0,1,1
wp_term_taxonomy.sql,C:\Users\ricardo01\Desktop\Code_Review\chicagostorage\dbv\data\schema,.sql,489,1672725909,ricardo01,github_real,1,0,0,1
GM7024 veg oil trade balance.pdf,Z:\Finance\General_Ledger\2023\Trade,.pdf,20971,1655810062,admin,govdoc_real,0,0,0,0
ormconfig.js,C:\Users\tharrison\Documents\GitHub\config,.js,2679,1711624995,dev_injector,secret_injection,0,0,1,1
"Pierson, J. J. JJRESUME.2006",C:\Users\butlerlarry\Documents\HR\Talent_Acquisition\Candidates\Jjresume,.2006,31457,1644570806,butlerlarry,govdoc_real,0,0,0,0
01cv1259 GLL-TriStarFarms-v-Griwatz 18sep02.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,83886,1509195780,orivera,govdoc_real,0,0,0,0
New2002CVC.pdf,Z:\HR\Recruiting\Reqs\2024,.pdf,10485,1707511202,hubbardkimberly,govdoc_real,0,1,0,1
auth.json,C:\Users\susan61\Desktop\Coding\config,.json,3132,1714856708,dev_injector,secret_injection,0,0,1,1
CV2006.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,241172,1639050062,elizabeth90,govdoc_real,0,0,0,0
MJK_11232004_1-03cv198_Growe_v_Bedard.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,83886,1574266206,melissa84,govdoc_real,0,0,0,0
cv.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,83886,1673355614,hubbardkimberly,govdoc_real,0,1,0,1
npc_taxi.cpp,C:\Apps\Production\legacy-core\src\server\scripts\World,.cpp,16513,1693515585,twilson,github_real,1,0,0,1
Tax.cs,C:\Users\sysadmin\Desktop\Scripts\Maintenance\SqLiteEntities,.cs,597,1686590797,sysadmin,github_real,1,0,0,1
DMC_05182006_2-05cv77_Gagne_v_Weston_Bakeries.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,20971,1621096992,samantha23,govdoc_real,0,0,0,0
_load_balancers_operations.py,C:\Users\ymora\Desktop\Coding\azure-sdk-for-python\sdk\network\azure-mgmt-network\azure\mgmt\network\v2016_09_01\aio\operations,.py,23464,1678109508,ymora,github_real,1,0,0,1
cathycvr.docx,Z:\HR\Recruiting\Reqs\2023\Docx\Cathycvr,.docx,5179965,1474728304,ybrown,govdoc_real,0,0,0,0
ISDAC_description.docx,Z:\HR\Recruiting\Reqs\2025\Isdac,.docx,1667235,1646239208,patriciawalsh,govdoc_real,0,0,0,0
Employee Newsletter_format (3).pub,Z:\HR\Operations\Policies\Newsletter,.pub,534773,1673697862,dwebster,govdoc_real,0,1,0,1
05-50413-CV0.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,52428,1615023560,randallallison,govdoc_real,0,0,0,0
04-11264-CV0.docx,Z:\HR\Recruiting\Reqs\2023,.docx,115343,1612888828,dalebutler,govdoc_real,0,0,0,0
1-2-3 - 02BudgetSample.wk4,Z:\Finance\General_Ledger\2024,.wk4,41943,1481719058,benjamin08,govdoc_real,0,0,0,0
config.php,\\wsl$\Debian\home\dev\core,.php,2456,1707339185,dev_injector,secret_injection,0,0,1,1
Set-AzureRmLoadBalancerRuleConfig.md,Z:\Backups\Source_Code\azure-powershell_2023\src\ResourceManager\Network\Commands.Network\help,.md,7891,1712748556,root,github_real,1,0,0,1
cert.pem,C:\Users\chapmanthomas\source\repos\android_kernel_huawei_u8951\kernel\power,.pem,122256,1734831515,dev_injector,secret_injection,0,0,1,1
03-56998.AMCV.insolvency.docx,Z:\HR\Recruiting\Reqs\2023\Insolvency,.docx,146800,1650722852,twest,govdoc_real,0,0,0,0
db.sqlite3,C:\Users\trujillokristi\Desktop\Coding\dotenv-haiku\lib\dotenv-haiku\to_load,.sqlite3,103239,1719932747,dev_injector,secret_injection,0,0,1,1
Moss-Marc-CV- redacted.doc,Z:\HR\Recruiting\Reqs\2023\Redacted,.doc,31457,1648033760,elizabeth90,govdoc_real,0,0,0,0
auth.json,C:\Users\hubermonica\Documents\GitHub,.json,2340,1730194975,dev_injector,secret_injection,0,0,1,1
EmployeePainter.cs,C:\Users\eatonamanda\AppData\Local\Packages\Canonical\rootfs\home\eatonamanda\EntitiesToDTOs\test-projects\CarWorkshopPOCOWCF,.cs,865,1716474042,eatonamanda,github_real,0,1,0,1
DOJ budgetary.xls,C:\Users\wilsoncaitlin\OneDrive - Corp\Finance\Reporting\Budgetary,.xls,41943,1579863024,wilsoncaitlin,govdoc_real,0,0,0,0
Candidate.php,C:\Work\Projects\police-recruit\application\models,.php,1696,1712001295,garciamitchell,github_real,0,1,0,1
Tax_Card.java,C:\Users\johngomez\Documents\GitHub\VIATRA-Generator\Tests\MODELS2020-CaseStudies\models20.diversity-calculator\src\TaxationWithRoot,.java,32297,1720837273,johngomez,github_real,1,0,0,1
config.yml,C:\Users\larry47\AppData\Local,.yml,1254,1722393827,dev_injector,secret_injection,0,0,1,1
settings.json,C:\Users\dsanders\AppData\Local,.json,3577,1727306873,dev_injector,secret_injection,0,0,1,1
badsyntax_future9.py,C:\Python312\Lib\test,.py,151,1603595246,pat,system_noise,0,0,0,0
MX7066 Livestock Annual.pdf,Z:\HR\Payroll\Cycles\2023,.pdf,94371,1664444568,maria60,govdoc_real,0,0,0,0
config.js,C:\Users\admin\Documents\Audit_Logs,.js,609,1713327871,dev_injector,secret_injection,0,0,1,1
id_ecdsa,C:\Users\xestrada\source\repos\celtx\security\nss\lib\ssl,,16807,1727313867,dev_injector,secret_injection,0,0,1,1
database.yml,D:\Websites\mondo-demo-wt\public_html\MONDO-Collab,.yml,2738,1695038678,dev_injector,secret_injection,0,0,1,1
88cv2181 dunkard mining co v mon river towing oct.pdf,Z:\HR\Recruiting\Reqs\2024\Towing,.pdf,20971,1509195780,marygonzalez,govdoc_real,0,0,0,0
06-20835-CV1.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,41943,1648033956,meyerrichard,govdoc_real,0,0,0,0
candidate_list.html,C:\Users\tiffany41\AppData\Local\Packages\Canonical\rootfs\home\tiffany41\nyc-campaign-finance\site_code\views\partials,.html,2346,1729894616,tiffany41,github_real,0,1,0,1
InvoiceDebtor.php,C:\Users\floresnathaniel\Desktop\Coding\sdk\src\Services\Billing\Data\Entities,.php,211,1726620541,floresnathaniel,github_real,1,0,0,1
id_dsa,C:\Users\anewman\Documents\GitHub\wires\test\units\common,,39721,1691927840,dev_injector,secret_injection,0,0,1,1
04-10194-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,52428,1577371960,larsenbrian,govdoc_real,0,0,0,0
config.py,C:\Users\megan79\source\repos,.py,1702,1716450394,dev_injector,secret_injection,0,0,1,1
secrets.py,C:\Program Files\Enterprise Apps\emptymalei.github.io\_til\config,.py,2249,1703694242,dev_injector,secret_injection,0,0,1,1
rawledger.go,C:\Work\Projects\fabric\orderer\rawledger,.go,1766,1728951547,boothtonya,github_real,1,0,0,1
02-1565etal.cvr.docx,Z:\HR\Recruiting\Reqs\2025,.docx,41943,1666459502,umyers,govdoc_real,0,0,0,0
04-30189-CV1.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,125829,1611415334,rgeorge,govdoc_real,0,0,0,0
config.php,C:\Users\joycecampbell\Dev\www2015,.php,3921,1717489509,dev_injector,secret_injection,0,0,1,1
SyntaxError.java,C:\Work\Projects\codeql\javascript\extractor\src\com\semmle\jcorn,.java,392,1684852851,davidstevens,github_real,1,0,0,1
key.pem,C:\Users\bakerrobert\Dev\4A_ISA_TheCookieFactory\j2e\src\main\java\fr\unice\polytech\isa\tcf\asynchronous,.pem,30474,1697433374,dev_injector,secret_injection,0,0,1,1
wallet.dat,C:\Users\twilson\source\repos\StatsAgg\src\main\java\com\pearson\statsagg\webui\api\old,.dat,12202,1722765335,dev_injector,secret_injection,0,0,1,1
InvoiceInterface.php,C:\Users\thomasjohn\source\repos\yclas\oc\vendor\bitpay\vendor\bitpay\php-client\src\Bitpay,.php,12475,1681533790,thomasjohn,github_real,1,0,0,1
wallet.dat,C:\Users\cloud_user\Documents\GitHub\angular-boilerplate\vendor\dropzone\backup,.dat,27860,1735453706,dev_injector,secret_injection,0,0,1,1
TaxElementBeanTest.java,C:\Temp\Publish\boatpos\regkas-server\regkas-server-service\regkas-server-service-api\src\test\java\org\regkas\service\api\bean,.java,348,1727138022,deploy,github_real,1,0,0,1
RefundInvoice.java,C:\Users\daniel71\Dev\axelor-business-suite\axelor-account\src\main\java\com\axelor\apps\account\service\invoice\generator\invoice,.java,3291,1672869079,daniel71,github_real,1,0,0,1
04-31092-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,41943,1602354710,lelaurie,govdoc_real,0,0,0,0
syntaxEnvironment.js,C:\Users\spencer31\Documents\GitHub\sankaku\lib,.js,1114,1673999910,spencer31,github_real,1,0,0,1
Malaria Comparison chart v4 (1).pdf,Z:\HR\Payroll\Cycles\2024,.pdf,20971,1701506366,stephen73,govdoc_real,1,0,0,1
italy-pasta-cvd.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,73400,1575460802,benjamin08,govdoc_real,0,0,0,0
archive-taxonomy.html,\\wsl$\Ubuntu\home\twatkins\projects\notebook_data_demo\webpage\jupyter_notebook_jekyll_theme\_layouts,.html,312,1715271164,twatkins,github_real,1,0,0,1
id_ed25519,C:\Work\Projects\QemuGUI\source,,123632,1734404583,dev_injector,secret_injection,0,0,1,1
EmployeeList.html,\\wsl$\Ubuntu\home\zsims\projects\twosidedsearch\client\phonegap\www\js\tpl,.html,487,1687961534,zsims,github_real,0,1,0,1
9 -OTHER ACTIVITIES INVOLVING CUSTOMERS AND EMPLOYEES.docx,C:\Users\marygonzalez\OneDrive - Corp\HR_Docs\Handbooks\Other,.docx,10485,1630753086,marygonzalez,govdoc_real,0,0,0,0
guidebook-cvr.docx,Z:\HR\Recruiting\Reqs\2024,.docx,817889,1487334952,deleonmiranda,govdoc_real,0,0,0,0
CEBE_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2023\Centennial,.pdf,241172,1660857424,cunninghamanthony,govdoc_real,0,0,0,0
AttachLoadBalancer.java,C:\Users\deanamber\source\repos\primecloud-controller\auto-project\auto-api\src\main\java\jp\primecloud\auto\api\lb,.java,4784,1690240078,deanamber,github_real,1,0,0,1
Estate tax sttm2.pdf,C:\Users\gtaylor\OneDrive - Corp\Personal\Estate,.pdf,10485,1566640140,gtaylor,govdoc_real,0,0,0,0
server.key,C:\Users\theresa81\Documents\GitHub\Project2-Intel-Edison\documentation\javadoc\com\amazonaws\services\autoscaling\model\old,.key,104761,1712078877,dev_injector,secret_injection,0,0,1,1
2017-02-14-resume.md,C:\Users\wdiaz\Dev\Justice-love.github.io\_posts\life,.md,4184,1685041718,wdiaz,github_real,0,1,0,1
settings.json,C:\Users\sysadmin\Documents\Audit_Logs,.json,3557,1690265247,dev_injector,secret_injection,0,0,1,1
ch11com-cvrpage.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,1384120,1683279058,leejohnny,govdoc_real,0,1,0,1
Climatronics COMPLETED.xlsx,Z:\HR\Payroll\Cycles\2023\Xlsx,.xlsx,62914,1694694108,xclark,govdoc_real,1,0,0,1
application.yml,C:\Users\alexander76\AppData\Local\config,.yml,783,1727103636,dev_injector,secret_injection,0,0,1,1
9823181ehpcomplaint.pdf,Z:\HR\Payroll\Cycles\2024,.pdf,20971,1649450294,twest,govdoc_real,0,0,0,0
